customer_id,cus_name,phone_no,emel,membership,customer_rating,customer_review,rep_guest,prev_cancel
CUS-5234,Frank Yates,353-214-1160,Yates_Frank@outlook.com,Platinum,4,Very Good,0,0
CUS-5235,Karen Gonzalez,372-495-2941,Karen.G@gmail.com,Gold,4,Very Good,0,0
CUS-5236,Daniel Mccarthy,300-418-9956,Mccarthy_Daniel@aol.com,Platinum,4,Very Good,0,0
CUS-5237,Jennifer Paul,490-702-1551,Paul.Jennifer@protonmail.com,Platinum,4,Very Good,0,0
CUS-5238,Kendra Hunter,995-845-5870,Kendra.Hunter11@xfinity.com,Platinum,5,Excellent,0,0
CUS-5239,Kathleen Hall,884-413-7529,KathleenHall62@gmail.com,Platinum,2,Poor,0,0
CUS-5240,Kyle Noble,459-599-2096,Kyle_Noble@outlook.com,Platinum,3,Good,0,0
CUS-5241,Kathleen Reed,534-248-4050,KathleenReed@aol.com,Platinum,3,Good,0,0
CUS-5242,Stacy Reese,755-638-8239,Stacy_R@xfinity.com,Gold,4,Very Good,0,0
CUS-5243,Brandon Norman,121-308-8469,Brandon.Norman71@hotmail.com,Gold,2,Poor,0,0
CUS-5244,Marcus Harrison,993-677-1501,Marcus_Harrison@verizon.com,Gold,2,Poor,0,0
CUS-5245,Christopher Castro,992-873-6384,Castro_Christopher75@zoho.com,Platinum,5,Excellent,0,0
CUS-5246,Colleen Wall,526-901-7666,Colleen_W@yandex.com,Gold,3,Good,0,0
CUS-5247,Heather Miller,265-184-8361,HMiller@yandex.com,Platinum,5,Excellent,0,0
CUS-5248,Angela Jones,750-606-7275,AJones@outlook.com,Platinum,2,Poor,0,0
CUS-5249,Jason Heath,181-593-8953,Jason_Heath47@zoho.com,Platinum,2,Poor,0,0
CUS-5250,Emily West,123-072-2415,EWest89@aol.com,Platinum,3,Good,0,0
CUS-5251,Stephanie Terry,210-672-6649,Stephanie_Terry@att.com,Gold,3,Good,0,0
CUS-5252,Melinda Smith,226-764-4594,Melinda.S@yandex.com,Gold,5,Excellent,0,0
CUS-5253,Joseph Knight,562-187-8470,Joseph.K@yahoo.com,Gold,4,Very Good,0,0
CUS-5254,Jacqueline Lang,943-422-9056,Jacqueline_Lang@protonmail.com,Gold,5,Excellent,0,0
CUS-5255,Felicia Erickson,106-671-9295,Felicia.E@yandex.com,Gold,4,Very Good,0,0
CUS-5256,Richard Ward,190-217-7341,RichardWard@yahoo.com,Platinum,5,Excellent,0,0
CUS-5257,Holly Reese,892-268-3337,Holly.Reese@mail.com,Platinum,5,Excellent,0,0
CUS-5258,Rachael Rhodes,845-823-3500,Rachael.Rhodes@att.com,Gold,2,Poor,0,0
CUS-5259,Janet Harris,199-355-0103,Harris_Janet27@zoho.com,Platinum,4,Very Good,0,0
CUS-5260,Erin Hahn,754-125-9918,Erin.Hahn@yandex.com,Gold,4,Very Good,0,0
CUS-5261,Keith Turner,408-716-8487,KTurner@zoho.com,Platinum,4,Very Good,0,0
CUS-5262,Ashley James,538-672-5002,Ashley.J@protonmail.com,Platinum,3,Good,0,0
CUS-5263,Matthew Houston,252-537-4852,Houston.Matthew@zoho.com,Gold,4,Very Good,0,0
CUS-5264,Lindsay Jimenez,512-247-0129,LindsayJimenez@yahoo.com,Platinum,3,Good,0,0
CUS-5265,Crystal Robinson,193-802-5510,CRobinson@zoho.com,Platinum,4,Very Good,0,0
CUS-5266,Bonnie Miller,386-644-4035,Miller_Bonnie31@mail.com,Platinum,2,Poor,0,0
CUS-5267,James Frye,417-416-3189,James.F31@yandex.com,Platinum,5,Excellent,0,0
CUS-5268,Angel Yang,980-126-1811,AngelYang@outlook.com,Platinum,4,Very Good,0,0
CUS-5269,Vanessa Spence,468-540-6667,VSpence@comcast.net,Gold,3,Good,0,0
CUS-5270,Kathleen Dixon,148-289-5899,KathleenDixon@outlook.com,Gold,3,Good,0,0
CUS-5271,Jenna Martinez,750-037-3821,Jenna.Martinez@aol.com,Gold,4,Very Good,0,0
CUS-5272,Charles Frye,783-661-6551,CharlesFrye40@outlook.com,Platinum,4,Very Good,0,0
CUS-5273,Richard Johnson,353-806-5018,Johnson.Richard56@verizon.com,Platinum,4,Very Good,0,0
CUS-5274,Julie Cruz,609-967-7890,JCruz@yandex.com,Gold,3,Good,0,0
CUS-5275,Kevin Morales,768-921-7442,Kevin.Morales@zoho.com,Platinum,2,Poor,0,0
CUS-5276,Brittany Hess,424-881-1626,Brittany.Hess@yahoo.com,Platinum,2,Poor,0,0
CUS-5277,Jennifer Turner,182-223-1274,Turner.Jennifer@aol.com,Platinum,5,Excellent,0,0
CUS-5278,Stephen Garcia,438-039-0194,Garcia.Stephen@outlook.com,Gold,4,Very Good,0,0
CUS-5279,Steven Smith,509-357-2113,Smith.Steven12@outlook.com,Gold,3,Good,0,0
CUS-5280,Paul Vargas,734-340-4604,Paul.Vargas@protonmail.com,Gold,3,Good,0,0
CUS-5281,Alicia Jones,796-234-5555,Jones.Alicia@hotmail.com,Gold,2,Poor,0,0
CUS-5282,Lori Rose,158-290-4455,Lori_Rose@xfinity.com,Platinum,3,Good,0,0
CUS-5283,Derek Torres,440-853-3363,Torres_Derek@outlook.com,Platinum,4,Very Good,0,0
CUS-5284,Sara Skinner,343-675-5689,Sara.S37@gmail.com,Gold,5,Excellent,0,0
CUS-5285,Susan Benitez,722-603-4786,SBenitez@comcast.net,Platinum,3,Good,0,0
CUS-5286,Michael Potter,290-521-2158,MPotter54@xfinity.com,Platinum,5,Excellent,0,0
CUS-5287,Phyllis Weber,754-407-8980,Phyllis_W@outlook.com,Gold,4,Very Good,0,0
CUS-5288,Stephanie Gordon MD,264-547-5188,MD.Stephanie@yandex.com,Gold,3,Good,0,0
CUS-5289,Adam Glover,410-425-8620,Glover_Adam17@yandex.com,Platinum,3,Good,0,0
CUS-5290,Thomas Chavez,132-350-3804,Thomas.Chavez@mail.com,Platinum,3,Good,0,0
CUS-5291,Edward Wallace,670-071-2091,EdwardWallace37@verizon.com,Gold,2,Poor,0,0
CUS-5292,Scott Garcia,822-221-4438,Garcia.Scott@yahoo.com,Gold,5,Excellent,0,0
CUS-5293,Jennifer Elliott,179-911-7707,Jennifer_E@yahoo.com,Gold,2,Poor,0,0
CUS-5294,Alyssa Espinoza,683-619-2570,Espinoza_Alyssa@att.com,Platinum,2,Poor,0,0
CUS-5295,Megan Castillo,449-388-3014,Megan_Castillo82@xfinity.com,Platinum,3,Good,0,0
CUS-5296,Tara Garcia,612-809-0035,Tara_G@gmail.com,Platinum,4,Very Good,0,0
CUS-5297,Alicia Jones,437-909-3831,Alicia_J@outlook.com,Gold,3,Good,0,0
CUS-5298,Patrick Guzman,651-298-2259,Patrick_G92@yahoo.com,Gold,4,Very Good,0,0
CUS-5299,Charles Evans,683-004-2282,Charles.E@aol.com,Gold,3,Good,0,0
CUS-5300,Rose Faulkner,106-369-2527,RFaulkner@hotmail.com,Gold,2,Poor,0,0
CUS-5301,Amy Barnes,912-621-9049,Amy.B@gmail.com,Platinum,2,Poor,0,0
CUS-5302,Dominique Butler,137-657-8061,DButler@protonmail.com,Gold,5,Excellent,0,0
CUS-5303,Kevin Mullins,108-446-6135,KevinMullins@verizon.com,Platinum,5,Excellent,0,0
CUS-5304,Amber Ramos,704-884-1940,Amber.R@verizon.com,Platinum,5,Excellent,0,0
CUS-5305,Patricia Vasquez,716-133-3616,Vasquez_Patricia@yahoo.com,Platinum,3,Good,0,0
CUS-5306,Gilbert Myers,299-838-4449,Gilbert.Myers@gmail.com,Gold,2,Poor,0,0
CUS-5307,Carol Smith,938-787-7897,Smith_Carol@outlook.com,Gold,5,Excellent,0,0
CUS-5308,James Howard,672-429-9718,James_H@xfinity.com,Platinum,3,Good,0,0
CUS-5309,Amber Stein,168-204-3140,Stein.Amber25@hotmail.com,Platinum,3,Good,0,0
CUS-5310,James Gill,459-361-1255,JGill@verizon.com,Platinum,2,Poor,0,0
CUS-5311,Andrew Robinson,553-822-6458,AndrewRobinson@att.com,Platinum,2,Poor,0,0
CUS-5312,Jose Howell,714-756-3652,JHowell@verizon.com,Gold,3,Good,0,0
CUS-5313,William Mann,157-717-4207,WilliamMann87@hotmail.com,Platinum,3,Good,0,0
CUS-5314,Kristina Johnston,657-663-1437,Kristina.J@yandex.com,Gold,3,Good,0,0
CUS-5315,Brittany Peterson,121-285-4753,Peterson_Brittany@att.com,Platinum,5,Excellent,0,0
CUS-5316,Nicole Martinez,950-351-7675,Martinez_Nicole@verizon.com,Platinum,2,Poor,0,0
CUS-5317,Angela Bell,285-027-7418,Angela.Bell@aol.com,Gold,4,Very Good,0,0
CUS-5318,Amber Gallegos,922-860-9342,Amber_Gallegos99@att.com,Platinum,4,Very Good,0,0
CUS-5319,Thomas Garrett,870-283-9912,Thomas.G51@xfinity.com,Gold,4,Very Good,0,0
CUS-5320,Jessica Washington,629-632-1574,Jessica.W@att.com,Platinum,4,Very Good,0,0
CUS-5321,John Bradshaw,856-098-0485,John.B@protonmail.com,Platinum,4,Very Good,0,0
CUS-5322,Mary Graham PhD,316-504-3133,Mary_P@hotmail.com,Gold,4,Very Good,0,0
CUS-5323,Nicole Young,159-466-2053,Nicole.Y54@verizon.com,Gold,5,Excellent,0,0
CUS-5324,Carrie Gray,953-396-7944,Gray.Carrie@comcast.net,Platinum,3,Good,0,0
CUS-5325,Ricky Reynolds,316-907-9930,Reynolds.Ricky@zoho.com,Platinum,4,Very Good,0,0
CUS-5326,Todd Cervantes PhD,714-046-5322,Todd.P@outlook.com,Platinum,2,Poor,0,0
CUS-5327,Roger Hartman,537-767-3479,Roger.H@protonmail.com,Gold,3,Good,0,0
CUS-5328,Carla Johnson,179-539-6934,Carla.J@xfinity.com,Gold,3,Good,0,0
CUS-5329,Erin Jones,777-475-9511,EJones68@outlook.com,Platinum,3,Good,0,0
CUS-5330,Dillon Wallace,873-708-2849,Dillon.W@zoho.com,Gold,3,Good,0,0
CUS-5331,Brianna Briggs,761-523-9925,Briggs_Brianna14@yahoo.com,Gold,3,Good,0,0
CUS-5332,Kathy Barber,284-319-9840,Kathy_Barber@comcast.net,Gold,5,Excellent,0,0
CUS-5333,Mr. Frederick Wilson,760-364-5762,Mr._Wilson@att.com,Platinum,4,Very Good,0,0
CUS-5334,Natalie Francis,817-155-9933,Natalie.F@aol.com,Platinum,5,Excellent,0,0
CUS-5335,Cameron Williams,325-323-8757,CameronWilliams@zoho.com,Gold,3,Good,0,0
CUS-5336,Kerry Mckinney,443-820-1836,Kerry_Mckinney@gmail.com,Gold,3,Good,0,0
CUS-5337,James Ponce,551-537-2584,James_Ponce20@zoho.com,Gold,5,Excellent,0,0
CUS-5338,Susan Fowler,540-375-5978,SusanFowler52@gmail.com,Gold,5,Excellent,0,0
CUS-5339,Elijah Miller,728-566-4614,Elijah.Miller@xfinity.com,Platinum,3,Good,0,0
CUS-5340,Jose Adams,404-533-4286,Jose_A@protonmail.com,Platinum,3,Good,0,0
CUS-5341,Jaime Carlson,571-373-7130,Carlson_Jaime72@comcast.net,Gold,2,Poor,0,0
CUS-5342,Angela Ross,360-108-7920,ARoss20@outlook.com,Platinum,2,Poor,0,0
CUS-5343,Amanda Grimes,162-075-8965,AGrimes@att.com,Platinum,5,Excellent,0,0
CUS-5344,Mrs. Toni Rangel,724-248-8260,Mrs..R42@verizon.com,Gold,4,Very Good,0,0
CUS-5345,Steve Baker,515-506-2937,Steve.Baker@hotmail.com,Gold,5,Excellent,0,0
CUS-5346,Nathan Hicks,614-135-1646,NHicks47@protonmail.com,Platinum,2,Poor,0,0
CUS-5347,Andrew Thompson,595-167-6626,Thompson_Andrew@protonmail.com,Gold,4,Very Good,0,0
CUS-5348,Melissa Ward,119-346-5062,Ward.Melissa@verizon.com,Platinum,5,Excellent,0,0
CUS-5349,Michael Smith,697-839-4607,Michael.Smith61@protonmail.com,Platinum,4,Very Good,0,0
CUS-5350,Susan Jones,108-364-1378,Jones_Susan@yahoo.com,Gold,2,Poor,0,0
CUS-5351,Kevin Rodriguez,591-029-4399,Kevin_Rodriguez@mail.com,Gold,5,Excellent,0,0
CUS-5352,Alexander Moore,232-306-7679,Alexander_Moore@mail.com,Gold,3,Good,0,0
CUS-5353,Karen Short,257-074-3838,Karen_S@outlook.com,Gold,4,Very Good,0,0
CUS-5354,Laura Ortega,147-383-4686,Ortega_Laura17@protonmail.com,Platinum,3,Good,0,0
CUS-5355,Erika Vega,452-823-7636,Erika.Vega78@verizon.com,Platinum,4,Very Good,0,0
CUS-5356,Don Ellis,777-604-1961,Don_Ellis88@yahoo.com,Platinum,5,Excellent,0,0
CUS-5357,Thomas James,166-694-8781,James_Thomas@xfinity.com,Platinum,3,Good,0,0
CUS-5358,Dana Tucker,262-171-4030,Dana_Tucker@gmail.com,Gold,4,Very Good,0,0
CUS-5359,Julie Roman,998-727-8113,Julie.R@aol.com,Platinum,4,Very Good,0,0
CUS-5360,Michael Sanders Jr.,261-682-2698,Jr._Michael@protonmail.com,Platinum,4,Very Good,0,0
CUS-5361,Charlene Walker,580-309-0113,Charlene_Walker@zoho.com,Platinum,5,Excellent,0,0
CUS-5362,Omar Morgan,380-628-7387,Morgan_Omar@mail.com,Platinum,3,Good,0,0
CUS-5363,Jeffrey Mckinney,729-989-2093,Jeffrey_Mckinney@zoho.com,Platinum,2,Poor,0,0
CUS-5364,Heather Weiss,704-230-2432,Heather.W98@outlook.com,Gold,3,Good,0,0
CUS-5365,Ethan Price,730-574-4937,EPrice19@yahoo.com,Platinum,4,Very Good,0,0
CUS-5366,Lauren Scott,431-574-1428,LaurenScott@gmail.com,Gold,5,Excellent,0,0
CUS-5367,Joshua Gutierrez,811-121-8329,Joshua.Gutierrez@gmail.com,Gold,4,Very Good,0,0
CUS-5368,Brian Guzman,690-734-8995,Brian_Guzman@zoho.com,Platinum,5,Excellent,0,0
CUS-5369,Edward Duncan,620-960-8611,Edward.Duncan97@mail.com,Platinum,4,Very Good,0,0
CUS-5370,Daniel Pittman,109-059-3836,Daniel.P88@att.com,Gold,4,Very Good,0,0
CUS-5371,John Gray,785-245-4892,John_G@outlook.com,Platinum,3,Good,0,0
CUS-5372,Reginald Robinson,498-137-5771,ReginaldRobinson@xfinity.com,Platinum,4,Very Good,0,0
CUS-5373,Chris Nguyen,285-826-8350,Nguyen_Chris14@yandex.com,Platinum,4,Very Good,0,0
CUS-5374,Christopher King,593-653-6586,ChristopherKing@att.com,Platinum,3,Good,0,0
CUS-5375,David Williams,818-760-6123,David.W@aol.com,Gold,4,Very Good,0,0
CUS-5376,Jacob Dean,901-001-6411,JDean56@att.com,Gold,4,Very Good,0,0
CUS-5377,Hannah Higgins,802-249-2799,HHiggins@gmail.com,Platinum,3,Good,0,0
CUS-5378,Valerie Phillips,402-033-1303,VPhillips@comcast.net,Platinum,3,Good,0,0
CUS-5379,Amber Waters,550-987-2898,AmberWaters@hotmail.com,Platinum,3,Good,0,0
CUS-5380,Taylor Booth,241-116-6613,Taylor.B33@verizon.com,Gold,4,Very Good,0,0
CUS-5381,Amber Spence,679-108-1315,AmberSpence@gmail.com,Platinum,5,Excellent,0,0
CUS-5382,Rachel Holmes,451-275-5722,RachelHolmes@outlook.com,Platinum,3,Good,0,0
CUS-5383,Sandra Garrison,220-490-4893,Sandra.Garrison@gmail.com,Platinum,4,Very Good,0,0
CUS-5384,Cameron Parks,285-987-4007,Cameron.P89@hotmail.com,Gold,5,Excellent,0,0
CUS-5385,Anthony Ho,682-835-5586,Anthony.H@comcast.net,Gold,2,Poor,0,0
CUS-5386,Jason Mills,942-467-8812,Jason_Mills@att.com,Gold,5,Excellent,0,0
CUS-5387,Marco Barker,191-099-6394,Marco_B@yandex.com,Gold,3,Good,0,0
CUS-5388,Joyce Hess,918-259-7445,Hess.Joyce@verizon.com,Gold,5,Excellent,0,0
CUS-5389,Patricia Dawson,384-631-3125,Patricia_D@zoho.com,Gold,2,Poor,0,0
CUS-5390,Jackie Johnson,706-561-3998,JackieJohnson@aol.com,Platinum,2,Poor,0,0
CUS-5391,Michael Baker,801-511-9715,Michael_Baker@yahoo.com,Gold,5,Excellent,0,0
CUS-5392,Kenneth Flores,194-015-0393,KennethFlores@aol.com,Gold,4,Very Good,0,0
CUS-5393,Kayla Martinez,820-245-7536,Kayla.Martinez@att.com,Platinum,2,Poor,0,0
CUS-5394,Melinda Gonzales,798-531-8192,MGonzales@comcast.net,Platinum,3,Good,0,0
CUS-5395,Daniel Townsend,986-888-7884,DTownsend@protonmail.com,Gold,4,Very Good,0,0
CUS-5396,Julian Foster,951-511-6620,Foster.Julian@comcast.net,Platinum,5,Excellent,0,0
CUS-5397,Philip Weeks,210-328-2615,Weeks_Philip43@xfinity.com,Gold,2,Poor,0,0
CUS-5398,Brittany Glass,432-644-1570,Brittany.G54@outlook.com,Platinum,4,Very Good,0,0
CUS-5399,Juan Bartlett,409-303-8747,Juan.Bartlett45@yahoo.com,Gold,5,Excellent,0,0
CUS-5400,Ana Wang,278-762-2221,Ana.W@zoho.com,Platinum,2,Poor,0,0
CUS-5401,Robert Cooper,725-049-9329,Cooper_Robert40@zoho.com,Platinum,3,Good,0,0
CUS-5402,Richard White,465-127-4063,Richard.White28@verizon.com,Platinum,5,Excellent,0,0
CUS-5403,Amy Bright,541-000-7596,AmyBright63@hotmail.com,Platinum,5,Excellent,0,0
CUS-5404,Anna Bailey,124-647-9260,ABailey96@xfinity.com,Gold,4,Very Good,0,0
CUS-5405,Julie Anderson,172-831-6553,Julie_A@yahoo.com,Platinum,2,Poor,0,0
CUS-5406,Joshua King,303-296-5915,King.Joshua@hotmail.com,Platinum,3,Good,0,0
CUS-5407,Heather Ayala,851-895-5035,HAyala@yahoo.com,Platinum,4,Very Good,0,0
CUS-5408,Sandra Jackson,563-667-0861,Sandra.J17@mail.com,Platinum,3,Good,0,0
CUS-5409,Troy Hinton,724-146-6686,THinton@aol.com,Gold,4,Very Good,0,0
CUS-5410,Elaine Bishop,509-769-2175,Elaine_Bishop@outlook.com,Platinum,5,Excellent,0,0
CUS-5411,Sheryl Adams,518-809-8084,SAdams@gmail.com,Platinum,3,Good,0,0
CUS-5412,Carla Haley,803-917-5657,CarlaHaley@yandex.com,Platinum,4,Very Good,0,0
CUS-5413,Donna Gilbert,914-118-4262,Gilbert.Donna@xfinity.com,Gold,5,Excellent,0,0
CUS-5414,Jasmine Coffey,869-276-5615,JasmineCoffey@aol.com,Gold,4,Very Good,0,0
CUS-5415,Wendy Chavez,272-985-5963,Wendy_C91@mail.com,Platinum,3,Good,0,0
CUS-5416,James Kelly,188-867-9653,James_K@zoho.com,Gold,5,Excellent,0,0
CUS-5417,Crystal Klein,802-964-5435,Klein_Crystal@verizon.com,Platinum,4,Very Good,0,0
CUS-5418,Tina Sawyer,402-376-4504,Tina_S@xfinity.com,Platinum,2,Poor,0,0
CUS-5419,Mark Campbell,474-931-2098,Mark.C76@protonmail.com,Platinum,5,Excellent,0,0
CUS-5420,Christopher Rogers,186-273-3939,ChristopherRogers@att.com,Platinum,3,Good,0,0
CUS-5421,Amber Solis,603-959-3911,ASolis@zoho.com,Platinum,3,Good,0,0
CUS-5422,Ryan Sanchez,166-920-1073,Ryan.Sanchez97@aol.com,Platinum,5,Excellent,0,0
CUS-5423,Reginald Wilson,130-417-1729,Wilson.Reginald@yahoo.com,Platinum,4,Very Good,0,0
CUS-5424,Michael Smith,580-506-0318,MichaelSmith@att.com,Platinum,4,Very Good,0,0
CUS-5425,Elizabeth Fletcher,925-067-8319,ElizabethFletcher@att.com,Platinum,5,Excellent,0,0
CUS-5426,James Payne,573-615-0987,JamesPayne@comcast.net,Platinum,2,Poor,0,0
CUS-5427,Cole Jacobs,740-028-3713,ColeJacobs34@xfinity.com,Platinum,3,Good,0,0
CUS-5428,Angela Kirk,685-267-6832,Angela.K@yandex.com,Gold,4,Very Good,0,0
CUS-5429,Brandon Rivera,787-220-7957,Brandon_Rivera@att.com,Platinum,3,Good,0,0
CUS-5430,Mary Jones,647-657-5707,Jones_Mary51@comcast.net,Gold,5,Excellent,0,0
CUS-5431,Marcus Walker,384-277-7761,MarcusWalker20@zoho.com,Gold,2,Poor,0,0
CUS-5432,Kathryn Mayo,659-986-9369,Kathryn_M@outlook.com,Platinum,5,Excellent,0,0
CUS-5433,Kristina Leon,613-369-4816,Kristina_L@outlook.com,Platinum,5,Excellent,0,0
CUS-5434,Stacy Moore,816-808-0970,StacyMoore@verizon.com,Gold,3,Good,0,0
CUS-5435,Christopher Khan,243-807-3422,Khan_Christopher@mail.com,Platinum,3,Good,0,0
CUS-5436,Kirk Spears,241-185-1217,Kirk.Spears99@yahoo.com,Gold,3,Good,0,0
CUS-5437,Suzanne Morris,227-636-7884,Morris.Suzanne@verizon.com,Platinum,2,Poor,0,0
CUS-5438,Alexander Cunningham,573-471-2036,ACunningham35@comcast.net,Gold,4,Very Good,0,0
CUS-5439,George Cochran,920-541-6279,GeorgeCochran@outlook.com,Gold,3,Good,0,0
CUS-5440,Brittney Simmons,110-996-1930,Brittney_S88@hotmail.com,Platinum,5,Excellent,0,0
CUS-5441,Jennifer Merritt,597-074-1201,Jennifer.M@verizon.com,Gold,2,Poor,0,0
CUS-5442,Megan Watkins,520-333-3520,MeganWatkins@outlook.com,Gold,4,Very Good,0,0
CUS-5443,Timothy Russell DDS,585-053-5171,Timothy.D@yahoo.com,Gold,3,Good,0,0
CUS-5444,Nicole George,112-702-8975,Nicole.G22@mail.com,Gold,2,Poor,0,0
CUS-5445,Steven Anderson,713-265-3625,Anderson_Steven@yandex.com,Platinum,3,Good,0,0
CUS-5446,Adrienne Mitchell,600-765-3358,Adrienne.M@xfinity.com,Platinum,3,Good,0,0
CUS-5447,Kevin Ortiz,643-322-9209,Kevin.O@aol.com,Gold,3,Good,0,0
CUS-5448,Edward Parks,671-672-5664,Edward_P64@mail.com,Gold,5,Excellent,0,0
CUS-5449,Madison Martinez,848-643-0416,Madison_M@mail.com,Platinum,2,Poor,0,0
CUS-5450,Jennifer Jimenez,266-670-7174,Jimenez_Jennifer@att.com,Platinum,3,Good,0,0
CUS-5451,Sheila Austin,739-546-0658,SAustin@att.com,Gold,4,Very Good,0,0
CUS-5452,Jennifer Calhoun,818-103-5211,Jennifer.Calhoun@yahoo.com,Platinum,3,Good,0,0
CUS-5453,David Russell,598-188-5504,Russell.David@yahoo.com,Platinum,4,Very Good,0,0
CUS-5454,Eric Martin,186-608-4604,Eric_Martin@aol.com,Gold,2,Poor,0,0
CUS-5455,Kristi Guzman,956-059-0216,Kristi_G@att.com,Gold,2,Poor,0,0
CUS-5456,Nicole Smith,994-139-4145,NSmith@aol.com,Platinum,2,Poor,0,0
CUS-5457,Martin Jones,494-137-0242,Martin_J@verizon.com,Gold,5,Excellent,0,0
CUS-5458,Joshua Stephens,540-603-1829,JStephens26@yahoo.com,Platinum,5,Excellent,0,0
CUS-5459,Joshua Adams,291-893-7366,JoshuaAdams@yahoo.com,Gold,3,Good,0,0
CUS-5460,Robert Wilkins,740-590-6284,Robert_Wilkins@zoho.com,Platinum,3,Good,0,0
CUS-5461,Jennifer Hall,643-737-3947,JenniferHall@gmail.com,Platinum,2,Poor,0,0
CUS-5462,Laura Krueger,280-682-0036,Laura_K82@mail.com,Platinum,4,Very Good,0,0
CUS-5463,Brendan Williams,178-109-4951,Williams.Brendan@yahoo.com,Gold,2,Poor,0,0
CUS-5464,Adam Anderson,139-831-3777,Adam.Anderson@comcast.net,Platinum,4,Very Good,0,0
CUS-5465,Brian Green,155-765-7175,Brian_Green@yandex.com,Gold,2,Poor,0,0
CUS-5466,Vincent Larson,588-385-0615,VLarson@aol.com,Gold,4,Very Good,0,0
CUS-5467,Lucas Gutierrez,718-660-5648,Lucas.G56@aol.com,Gold,5,Excellent,0,0
CUS-5468,Gregory Cannon,510-501-7357,Gregory_C@yandex.com,Gold,2,Poor,0,0
CUS-5469,Jacqueline Erickson,498-456-1567,JErickson58@zoho.com,Platinum,4,Very Good,0,0
CUS-5470,Carl Kelley DVM,592-263-4966,Carl_DVM54@outlook.com,Platinum,5,Excellent,0,0
CUS-5471,Elizabeth Rogers,841-551-0458,Rogers_Elizabeth@outlook.com,Gold,4,Very Good,0,0
CUS-5472,Kyle Mathis,369-584-3245,Kyle.Mathis@xfinity.com,Platinum,2,Poor,0,0
CUS-5473,Melanie Villegas,346-810-5035,Melanie.Villegas@comcast.net,Gold,5,Excellent,0,0
CUS-5474,Vernon Kline,542-973-0879,Kline_Vernon@verizon.com,Platinum,3,Good,0,0
CUS-5475,Tracy Scott,226-999-9958,TracyScott48@protonmail.com,Gold,5,Excellent,0,0
CUS-5476,Allison Wilson,572-874-3960,Allison.Wilson@aol.com,Gold,2,Poor,0,0
CUS-5477,Michelle Richardson,492-068-4681,Michelle_Richardson@yahoo.com,Platinum,3,Good,0,0
CUS-5478,Sue Lawson,287-649-4214,Sue.L52@comcast.net,Gold,2,Poor,0,0
CUS-5479,Jennifer Lawrence,110-263-6344,Jennifer.Lawrence39@att.com,Platinum,4,Very Good,0,0
CUS-5480,Cameron Williams,735-825-5646,Williams.Cameron78@mail.com,Platinum,5,Excellent,0,0
CUS-5481,Adam Ellis,402-120-6016,Adam_E@yahoo.com,Gold,5,Excellent,0,0
CUS-5482,Dawn Davis,997-812-9069,Davis.Dawn68@xfinity.com,Gold,3,Good,0,0
CUS-5483,Elizabeth Smith,358-496-9804,Smith.Elizabeth99@yandex.com,Gold,2,Poor,0,0
CUS-5484,Juan Robertson,109-940-6865,JuanRobertson@mail.com,Gold,2,Poor,0,0
CUS-5485,Alexis Kennedy,348-680-1859,Alexis.K@aol.com,Gold,4,Very Good,0,0
CUS-5486,Latoya Ramirez,120-076-8058,LatoyaRamirez@verizon.com,Platinum,2,Poor,0,0
CUS-5487,Chad Davidson,279-205-9996,Davidson.Chad@xfinity.com,Gold,5,Excellent,0,0
CUS-5488,Timothy White,177-295-7221,TWhite@xfinity.com,Gold,4,Very Good,0,0
CUS-5489,Amanda Sanders,536-518-0445,AmandaSanders@mail.com,Gold,2,Poor,0,0
CUS-5490,Danielle Bradford,863-993-9550,Bradford.Danielle@att.com,Gold,5,Excellent,0,0
CUS-5491,Misty Morris,497-342-4889,Morris_Misty55@yandex.com,Platinum,5,Excellent,0,0
CUS-5492,Ashley Davis,765-767-3246,Ashley_Davis@gmail.com,Gold,3,Good,0,0
CUS-5493,Sherry Williams,994-119-1007,Williams.Sherry47@yahoo.com,Gold,3,Good,0,0
CUS-5494,Pamela Peterson,288-668-6142,PamelaPeterson@yahoo.com,Gold,3,Good,0,0
CUS-5495,David Hernandez,602-774-7051,David.Hernandez@outlook.com,Platinum,2,Poor,0,0
CUS-5496,Dylan Cook,106-633-1998,DCook38@att.com,Platinum,2,Poor,0,0
CUS-5497,Alex Torres,436-431-5919,Alex.Torres@att.com,Gold,2,Poor,0,0
CUS-5498,Shannon Cruz,904-841-5935,Shannon_C@outlook.com,Gold,3,Good,0,0
CUS-5499,Kevin Harding,137-141-9590,Kevin_H@outlook.com,Gold,3,Good,0,0
CUS-5500,Lauren Thompson,971-227-0854,LThompson@gmail.com,Gold,2,Poor,0,0
CUS-5501,Tara Rodriguez,269-602-7633,Tara.R@xfinity.com,Platinum,3,Good,0,0
CUS-5502,Heather Bowers,863-004-7603,Bowers_Heather@verizon.com,Platinum,5,Excellent,0,0
CUS-5503,Christina Garcia,419-585-9645,Christina.G91@att.com,Gold,4,Very Good,0,0
CUS-5504,Hannah Morgan,872-119-3540,Hannah.M@verizon.com,Platinum,2,Poor,0,0
CUS-5505,Joseph Walters,968-021-6805,JosephWalters@zoho.com,Gold,4,Very Good,0,0
CUS-5506,Danielle Sims,563-699-6947,Danielle_S@zoho.com,Gold,3,Good,0,0
